id,host_id,neighbourhood_cleansed,latitude,longitude,host_since,price,price_category,price_per_person,room_type,property_type,accommodates,host_total_listings_count,host_professional,host_scope,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,host_is_superhost,estimated_revenue_l365d,estimated_occupancy_l365d
53409201,76875955,Inca,39.71526,2.89703,2016-06-10,372.0,Premium,62.0,Entire home/apt,Entire cottage,6,401.0,True,Mixed,3,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0.2,f,2232.0,6
53409202,76875955,Manacor,39.44595,3.27723,2016-06-10,415.0,Luxury,69.16666666666667,Entire home/apt,Entire villa,6,401.0,True,Mixed,8,4.63,4.5,4.5,4.75,4.88,4.88,4.63,0.49,f,9960.0,24
53409209,76875955,Pollença,39.84996,3.00252,2016-06-10,444.0,Luxury,37.0,Entire home/apt,Entire cottage,12,401.0,True,Mixed,3,5.0,5.0,4.67,5.0,5.0,4.67,5.0,0.17,f,2664.0,6
53422891,285670200,Ariany,39.65372283229618,3.157574706504448,2019-08-14,9000.0,Ultra Luxury,2250.0,Entire home/apt,Entire home,4,895.0,True,Global,4,4.75,4.75,4.5,5.0,4.75,4.75,4.5,0.1,t,54000.0,6
53425549,13894653,Pollença,39.856,3.01887,2014-04-04,224.0,Premium,24.88888888888889,Entire home/apt,Entire villa,9,84.0,True,Local,33,4.85,4.82,4.79,4.85,4.91,4.82,4.79,0.79,f,17472.0,78
53425577,170505294,Alcúdia,39.85122,3.08165,2018-01-29,265.0,Premium,53.0,Entire home/apt,Entire villa,5,56.0,True,Mixed,8,4.63,4.63,4.75,4.88,4.88,4.75,4.5,0.27,f,6360.0,24
53425616,377610127,Pollença,39.83847,3.02934,2020-11-30,257.0,Premium,42.833333333333336,Entire home/apt,Entire villa,6,58.0,True,Mixed,15,4.47,4.73,4.6,4.87,5.0,4.47,4.2,0.36,f,4626.0,18
53428796,410221509,Santanyí,39.361345,3.196498,2021-07-01,9999.0,Ultra Luxury,1999.8,Entire home/apt,Entire home,5,1136.0,True,Global,1,3.0,3.0,3.0,1.0,3.0,4.0,2.0,0.07,f,0.0,0
53428825,410221509,Campos,39.35454940795898,2.9719760417938232,2021-07-01,9999.0,Ultra Luxury,2499.75,Entire home/apt,Entire home,4,1136.0,True,Global,10,4.8,4.7,4.3,5.0,4.8,5.0,4.7,0.28,f,179982.0,18
53428840,410221509,Selva,39.742865,2.927746,2021-07-01,9999.0,Ultra Luxury,1999.8,Entire home/apt,Entire home,5,1136.0,True,Global,1,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.04,f,0.0,0
53429468,146863864,Sóller,39.7909,2.69144,2017-08-20,139.0,Mid-range,34.75,Entire home/apt,Entire condo,4,16.0,True,Mixed,155,4.8,4.83,4.85,4.83,4.97,4.91,4.63,3.44,f,35445.0,255
53430773,237778147,Llucmajor,39.36639,2.86885,2019-01-20,770.0,Luxury,128.33333333333334,Entire home/apt,Entire villa,6,2.0,False,Mixed,36,4.97,4.97,4.92,4.92,5.0,4.69,4.92,0.96,t,118580.0,154
53441296,410221509,Sa Pobla,39.74850463867188,3.0445010662078857,2021-07-01,9999.0,Ultra Luxury,1249.875,Entire home/apt,Entire home,8,1136.0,True,Global,3,4.67,4.67,4.67,5.0,4.33,4.67,4.33,0.11,f,59994.0,6
53446240,242316949,Alcúdia,39.83953,3.12493,2019-02-10,335.0,Premium,67.0,Entire home/apt,Entire villa,5,11.0,True,Local,47,4.87,4.64,4.7,4.89,4.98,4.94,4.47,1.11,t,60970.0,182
53451918,432818401,Calvià,39.48409,2.47692,2021-11-21,1019.0,Ultra Luxury,127.375,Entire home/apt,Entire villa,8,2.0,False,Local,15,4.27,4.33,4.27,4.8,4.33,4.6,4.2,0.37,f,0.0,0
53454915,5560590,Sa Pobla,39.8062,3.01642,2013-03-21,569.0,Luxury,71.125,Entire home/apt,Entire villa,8,44.0,True,Global,22,4.91,4.91,4.64,5.0,4.95,4.77,4.77,0.54,f,18208.0,32
53455370,432849034,Santa Margalida,39.76289,3.16028,2021-11-21,156.0,Mid-range,52.0,Entire home/apt,Entire home,3,3.0,False,Local,95,4.86,4.83,4.79,5.0,4.97,4.84,4.75,2.09,t,39780.0,255
53455382,390471366,Manacor,39.52737,3.31531,2021-02-28,144.0,Mid-range,36.0,Entire home/apt,Entire rental unit,4,9.0,True,Local,50,4.86,4.84,4.9,5.0,4.98,4.72,4.66,1.19,t,14400.0,100
53471334,13894653,Pollença,39.8898,3.02806,2014-04-04,131.0,Mid-range,32.75,Entire home/apt,Entire villa,4,84.0,True,Local,8,4.63,4.75,4.75,4.75,4.88,4.5,4.75,0.2,f,3144.0,24
53472714,168692752,Pollença,39.906054,3.073417,2018-01-19,9143.0,Ultra Luxury,1828.6,Entire home/apt,Entire rental unit,5,812.0,True,Global,2,4.0,4.5,4.5,4.5,4.5,3.5,4.0,0.05,f,0.0,0
53491493,168692752,Santanyí,39.37735813782328,3.239618595106492,2018-01-19,256.0,Premium,42.666666666666664,Entire home/apt,Entire rental unit,6,812.0,True,Global,26,4.69,4.73,4.38,4.77,4.73,4.92,4.46,0.69,f,9216.0,36
53491501,168692752,Santanyí,39.3602865,3.2283091,2018-01-19,10000.0,Ultra Luxury,1666.6666666666667,Entire home/apt,Entire villa,6,812.0,True,Global,21,4.19,4.52,4.52,4.81,4.52,4.57,4.43,0.7,f,600000.0,60
53491513,168692752,Santanyí,39.37000136500146,3.2293030478504363,2018-01-19,742.0,Luxury,74.2,Entire home/apt,Entire villa,10,812.0,True,Global,3,4.0,3.0,3.0,4.0,4.0,4.67,3.67,0.13,f,8904.0,12
53492275,433160395,Sóller,39.76704,2.7213,2021-11-23,438.0,Luxury,54.75,Entire home/apt,Entire villa,8,1.0,False,Local,23,4.83,4.87,4.74,4.78,4.83,4.91,4.61,0.6,t,43800.0,100
53494845,433179409,Muro,39.73934,3.06323,2021-11-23,607.0,Luxury,60.7,Entire home/apt,Entire villa,10,1.0,False,Local,3,4.33,4.33,4.67,4.33,4.67,4.33,4.33,0.11,f,16996.0,28
53510692,4645996,Santanyí,39.39117,3.16964,2013-01-09,391.0,Premium,97.75,Entire home/apt,Entire cottage,4,109.0,True,Mixed,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.03,f,0.0,0
53510728,372494748,Inca,39.72172,2.93133,2020-10-19,119.0,Mid-range,19.833333333333332,Entire home/apt,Entire villa,6,88.0,True,Mixed,26,4.38,4.62,4.73,4.77,4.65,4.19,4.5,0.61,f,2142.0,18
53521039,423926411,Calvià,39.50404,2.47211,2021-09-20,600.0,Luxury,75.0,Entire home/apt,Entire villa,8,19.0,True,Mixed,0,,,,,,,,,f,0.0,0
53523847,433413857,Alcúdia,39.8416,3.13558,2021-11-25,65.0,Budget,32.5,Private room,Private room in hostel,2,3.0,False,Mixed,371,4.49,4.54,4.45,4.71,4.61,4.86,4.58,8.2,f,16575.0,255
53537519,13894653,Pollença,39.88354,3.02767,2014-04-04,246.0,Premium,30.75,Entire home/apt,Entire villa,8,84.0,True,Local,33,4.67,4.82,4.67,4.97,4.91,4.76,4.58,0.79,f,14760.0,60
53539272,432818401,Calvià,39.50498,2.47078,2021-11-21,1019.0,Ultra Luxury,127.375,Entire home/apt,Entire villa,8,2.0,False,Local,2,4.0,5.0,5.0,5.0,4.5,5.0,4.0,0.08,f,0.0,0
53539625,168692752,Manacor,39.4506313262822,3.262762544674672,2018-01-19,10000.0,Ultra Luxury,625.0,Entire home/apt,Entire home,16,812.0,True,Global,1,4.0,5.0,5.0,5.0,5.0,4.0,5.0,0.03,f,0.0,0
53552102,13894653,Pollença,39.87378,3.01113,2014-04-04,224.0,Premium,37.333333333333336,Entire home/apt,Entire villa,6,84.0,True,Local,16,4.69,4.81,4.88,4.94,5.0,4.88,4.81,0.38,f,4032.0,18
53553460,410221150,Artà,39.67422,3.3015,2021-07-01,9999.0,Ultra Luxury,1666.5,Entire home/apt,Entire home,6,1254.0,True,Global,2,4.5,5.0,4.5,5.0,2.5,5.0,4.5,0.08,f,0.0,0
53554611,410221509,Alcúdia,39.83776092529297,3.1032509803771973,2021-07-01,9999.0,Ultra Luxury,1666.5,Entire home/apt,Entire home,6,1136.0,True,Global,36,4.89,4.97,4.86,4.89,4.81,4.72,4.89,0.86,f,899910.0,90
53555172,19665880,Andratx,39.57891,2.39299,2014-08-08,157.0,Mid-range,26.166666666666668,Entire home/apt,Entire cottage,6,6.0,True,Mixed,23,4.74,4.65,4.57,4.87,4.91,4.87,4.57,0.57,f,8478.0,54
53556383,70530657,Pollença,39.910282,3.095201,2016-05-05,262.0,Premium,65.5,Entire home/apt,Entire serviced apartment,4,4.0,True,Mixed,55,4.85,4.91,4.89,4.95,4.98,4.96,4.71,1.28,t,26724.0,102
53578910,4985887,Felanitx,39.43413,3.25028,2013-02-06,354.0,Premium,59.0,Entire home/apt,Entire villa,6,114.0,True,Mixed,2,4.5,5.0,4.0,5.0,5.0,5.0,4.5,0.16,f,2124.0,6
53578924,4985887,Felanitx,39.49759,3.1748,2013-02-06,260.0,Premium,37.142857142857146,Entire home/apt,Entire home,7,114.0,True,Mixed,10,4.5,4.5,4.5,4.8,4.4,4.2,4.3,0.25,f,3120.0,12
53579936,66176030,Felanitx,39.39599,3.22286,2016-04-07,506.0,Luxury,42.166666666666664,Entire home/apt,Entire cottage,12,249.0,True,Mixed,1,5.0,4.0,5.0,5.0,5.0,5.0,4.0,0.03,f,0.0,0
53580584,66176030,Santanyí,39.36922,3.22905,2016-04-07,200.0,Mid-range,66.66666666666667,Entire home/apt,Entire villa,3,249.0,True,Mixed,13,3.85,3.92,3.62,4.38,3.92,4.54,3.77,0.32,f,11200.0,56
53583642,66176030,Manacor,39.45003,3.24116,2016-04-07,432.0,Luxury,36.0,Entire home/apt,Entire cottage,12,249.0,True,Mixed,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.11,f,0.0,0
53583877,66176030,Felanitx,39.40761,3.21348,2016-04-07,326.0,Premium,54.333333333333336,Entire home/apt,Entire cottage,6,249.0,True,Mixed,6,4.17,3.83,3.5,3.83,3.83,4.0,3.83,0.16,f,4564.0,14
53584149,66176030,Felanitx,39.42234,3.25968,2016-04-07,160.0,Mid-range,26.666666666666668,Entire home/apt,Entire villa,6,249.0,True,Mixed,21,4.57,4.67,4.86,4.71,4.43,4.67,4.52,0.58,f,20160.0,126
53597352,6408943,Santanyí,39.33246,3.16797,2013-05-15,476.0,Luxury,59.5,Entire home/apt,Entire chalet,8,2.0,False,Local,39,4.85,4.97,4.87,5.0,5.0,4.97,4.79,0.92,f,59976.0,126
53599925,81612614,Selva,39.77216,2.90036,2016-07-04,196.0,Mid-range,24.5,Entire home/apt,Entire villa,8,193.0,True,Global,31,4.29,4.68,3.74,4.29,4.48,4.81,4.26,0.74,f,14112.0,72
53600683,377610127,Pollença,39.88733,3.0131,2020-11-30,220.0,Premium,36.666666666666664,Entire home/apt,Entire villa,6,58.0,True,Mixed,19,4.68,4.84,4.84,4.53,4.89,4.95,4.58,0.46,f,7920.0,36
53600684,377610127,Pollença,39.8871,3.01695,2020-11-30,255.0,Premium,42.5,Entire home/apt,Entire villa,6,58.0,True,Mixed,6,4.5,4.5,4.67,3.83,4.33,5.0,3.83,0.15,f,1530.0,6
53601479,156144596,Alcúdia,39.83999,3.13988,2017-10-25,296.0,Premium,37.0,Entire home/apt,Entire home,8,238.0,True,Mixed,22,4.77,4.77,5.0,4.77,4.55,4.86,4.68,0.55,f,26640.0,90
53603786,4985887,Felanitx,39.4124,3.18475,2013-02-06,284.0,Premium,35.5,Entire home/apt,Entire cottage,8,114.0,True,Mixed,16,4.75,4.69,4.75,4.63,4.69,4.75,4.5,0.43,f,8520.0,30
53603990,410221509,Santa Margalida,39.76464080810547,3.160554885864258,2021-07-01,166.0,Mid-range,20.75,Entire home/apt,Entire home,8,1136.0,True,Global,11,5.0,4.55,4.64,4.64,5.0,5.0,4.55,0.39,f,1992.0,12
53604331,4985887,Manacor,39.47015,3.24917,2013-02-06,290.0,Premium,58.0,Entire home/apt,Entire home,5,114.0,True,Mixed,1,4.0,5.0,4.0,3.0,4.0,5.0,4.0,0.04,f,0.0,0
53606916,168692752,Santa Margalida,39.7316130647726,3.23405689682005,2018-01-19,10000.0,Ultra Luxury,1666.6666666666667,Entire home/apt,Entire villa,6,812.0,True,Global,10,4.9,5.0,4.9,5.0,5.0,5.0,4.6,0.26,f,120000.0,12
53619562,149209395,Esporles,39.66892,2.57845,2017-09-05,164.0,Mid-range,82.0,Private room,Private room in rental unit,2,143.0,True,Mixed,70,4.79,4.69,4.77,4.93,4.89,4.8,4.56,1.59,f,11808.0,72
53635829,35868511,Pollença,39.9055,3.08101,2015-06-15,205.0,Premium,102.5,Entire home/apt,Entire rental unit,2,56.0,True,Global,7,4.14,4.43,4.43,4.0,4.43,4.57,4.43,0.2,f,2460.0,12
53653555,113967804,Ses Salines,39.31583,2.99659,2017-01-30,322.0,Premium,64.4,Entire home/apt,Entire rental unit,5,25.0,True,Mixed,26,4.88,4.92,4.85,4.96,4.96,4.85,4.73,0.61,,15456.0,48
53666168,107259109,Llucmajor,39.486395,2.82938,2016-12-14,258.0,Premium,32.25,Entire home/apt,Entire home,8,117.0,True,Mixed,42,4.81,4.67,4.55,4.55,4.55,4.67,4.74,1.02,f,17028.0,66
53699700,59041358,Bunyola,39.66609,2.6759,2016-02-16,486.0,Luxury,60.75,Entire home/apt,Entire home,8,1.0,False,Local,10,4.9,4.9,4.6,5.0,5.0,4.6,4.8,0.25,f,58320.0,120
53712229,365730162,Santanyí,39.36206,3.22948,2020-09-03,115.0,Mid-range,57.5,Entire home/apt,Entire condo,2,5.0,True,Mixed,22,4.59,4.73,4.45,4.82,4.77,4.59,4.36,0.56,f,11270.0,98
53712263,4443018,Sóller,39.76946,2.7288,2012-12-19,199.0,Mid-range,49.75,Entire home/apt,Entire villa,4,2.0,False,Local,48,4.98,4.94,4.94,4.98,4.96,4.98,4.9,1.41,t,20298.0,102
53713994,122491844,Pollença,39.89868,3.07819,2017-03-25,181.0,Mid-range,45.25,Entire home/apt,Entire rental unit,4,288.0,True,Mixed,32,4.56,4.47,4.59,4.38,4.5,4.94,4.44,0.76,f,5430.0,30
53722118,50885662,Selva,39.75641,2.90064,2015-12-09,306.0,Premium,153.0,Entire home/apt,Entire home,2,40.0,True,Mixed,51,4.9,4.82,4.88,4.65,4.8,4.94,4.63,1.16,f,14688.0,48
53733613,435198128,Ses Salines,39.3201,2.99074,2021-12-08,189.0,Mid-range,47.25,Entire home/apt,Entire rental unit,4,1.0,False,Local,0,,,,,,,,,f,0.0,0
53737218,45708254,Sant Llorenç des Cardassar,39.56698,3.37353,2015-10-04,145.0,Mid-range,36.25,Entire home/apt,Entire rental unit,4,4.0,True,Global,65,4.85,4.82,4.78,4.98,4.91,4.78,4.78,1.5,t,26390.0,182
53739135,3533438,Pollença,39.91308,3.07493,2012-09-11,306.0,Premium,51.0,Entire home/apt,Entire villa,6,97.0,True,Global,0,,,,,,,,,t,0.0,0
53739138,3533438,Pollença,39.86707,2.96028,2012-09-11,195.0,Mid-range,32.5,Entire home/apt,Entire villa,6,97.0,True,Global,0,,,,,,,,,t,0.0,0
53747293,80839530,Santa Margalida,39.76751,3.15028,2016-06-30,224.0,Premium,56.0,Entire home/apt,Entire rental unit,4,2769.0,True,Global,11,4.36,4.36,4.55,4.27,4.64,4.45,4.09,0.26,f,5376.0,24
53751568,116354080,Pollença,39.87652043,3.06648581,2017-02-14,283.0,Premium,35.375,Entire home/apt,Entire villa,8,37.0,True,Mixed,19,4.79,4.79,4.32,4.63,4.84,4.74,4.47,0.48,f,13584.0,48
53753690,435359165,Santa Margalida,39.73986,3.12615,2021-12-09,163.0,Mid-range,32.6,Entire home/apt,Entire villa,5,1.0,False,Local,92,4.97,4.96,4.91,4.95,5.0,4.66,4.83,2.17,t,41565.0,255
53766593,168692752,Alcúdia,39.8502164,3.0942773,2018-01-19,203.0,Premium,67.66666666666667,Entire home/apt,Entire home,3,812.0,True,Global,13,4.62,4.46,4.46,5.0,4.62,4.69,4.23,0.45,f,4872.0,24
53767717,76875955,Sa Pobla,39.75053,2.99822,2016-06-10,167.0,Mid-range,27.833333333333332,Entire home/apt,Entire villa,6,401.0,True,Mixed,0,,,,,,,,,f,0.0,0
53777865,13894653,Pollença,39.88149,3.04843,2014-04-04,223.0,Premium,37.166666666666664,Entire home/apt,Entire villa,6,84.0,True,Local,27,4.93,4.96,4.89,4.96,4.96,4.67,4.7,0.66,f,8028.0,36
53793231,193516179,Calvià,39.53877,2.57047,2018-06-04,483.0,Luxury,60.375,Entire home/apt,Entire villa,8,1.0,False,Local,16,5.0,5.0,4.75,5.0,5.0,4.81,4.75,0.38,f,23184.0,48
53803545,65697804,Búger,39.756168,2.989822,2016-04-04,227.0,Premium,37.833333333333336,Entire home/apt,Entire villa,6,512.0,True,Mixed,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.91,f,1362.0,6
53803965,65697804,Búger,39.75885,2.989592,2016-04-04,209.0,Premium,34.833333333333336,Entire home/apt,Entire villa,6,512.0,True,Mixed,2,4.5,4.5,5.0,5.0,5.0,5.0,4.5,0.05,f,0.0,0
53806143,76875955,Alcúdia,39.8474,3.04934,2016-06-10,230.0,Premium,57.5,Entire home/apt,Entire villa,4,401.0,True,Mixed,0,,,,,,,,,f,0.0,0
53806887,245569969,Sóller,39.79595,2.69692,2019-02-26,400.0,Premium,80.0,Entire home/apt,Entire rental unit,5,9.0,True,Mixed,19,4.84,4.95,5.0,4.42,4.58,5.0,4.74,0.48,f,44800.0,112
53807243,5614725,Sineu,39.64332,3.00839,2013-03-25,277.0,Premium,27.7,Entire home/apt,Entire townhouse,10,2.0,False,Local,53,4.94,4.91,4.79,4.89,4.96,4.81,4.79,1.19,t,31024.0,112
53808004,76875955,Pollença,39.90666,3.03416,2016-06-10,198.0,Mid-range,33.0,Entire home/apt,Entire villa,6,401.0,True,Mixed,0,,,,,,,,,f,0.0,0
53815034,216984871,Alcúdia,39.83081,3.1144,2018-09-24,64.0,Budget,64.0,Private room,Private room in condo,1,14.0,True,Global,56,4.89,4.89,4.89,4.91,4.95,4.86,4.77,2.32,t,9216.0,144
53820251,99535450,Alcúdia,39.83575,3.14846,2016-10-13,515.0,Luxury,64.375,Entire home/apt,Entire villa,8,2.0,False,Local,29,4.97,4.93,4.93,4.93,4.97,4.86,4.9,0.69,t,57680.0,112
53821640,435971321,Llubí,39.691669,3.005711,2021-12-14,2550.0,Ultra Luxury,182.14285714285714,Entire home/apt,Entire villa,14,2.0,False,Mixed,5,5.0,4.8,5.0,5.0,5.0,5.0,5.0,0.12,f,30600.0,12
53837375,118347018,Llucmajor,39.43115,2.75319,2017-02-27,204.0,Premium,34.0,Entire home/apt,Entire home,6,44.0,True,Mixed,30,4.6,4.7,4.43,4.87,4.8,4.47,4.53,0.72,f,7344.0,36
53837522,66176030,Pollença,39.8991,3.07738,2016-04-07,295.0,Premium,49.166666666666664,Entire home/apt,Entire villa,6,249.0,True,Mixed,0,,,,,,,,,f,0.0,0
53838770,80839530,Manacor,39.5315,3.31631,2016-06-30,209.0,Premium,34.833333333333336,Entire home/apt,Entire villa,6,2769.0,True,Global,11,4.91,5.0,4.73,4.55,4.73,4.64,4.64,0.3,f,5016.0,24
53843565,71611818,Pollença,39.91734,3.05408,2016-05-12,273.0,Premium,54.6,Entire home/apt,Entire townhouse,5,36.0,True,Local,25,4.56,4.68,4.44,4.6,4.76,4.84,4.44,0.58,t,14742.0,54
53844599,117277192,Pollença,39.891621,3.030586,2017-02-20,198.0,Mid-range,33.0,Entire home/apt,Entire villa,6,82.0,True,Mixed,18,4.78,4.94,4.78,5.0,4.94,4.89,4.67,0.43,f,3564.0,18
53858935,432294892,Alcúdia,39.832619,3.11209,2021-11-17,950.0,Luxury,237.5,Entire home/apt,Entire home,4,1.0,False,Local,0,,,,,,,,,f,0.0,0
53858942,432295303,Sant Llorenç des Cardassar,39.624249,3.263589,2021-11-17,240.0,Premium,40.0,Entire home/apt,Entire home,6,1.0,False,Local,0,,,,,,,,,f,0.0,0
53872304,131594018,Santa Margalida,39.69179,3.10412,2017-05-23,210.0,Premium,105.0,Entire home/apt,Entire villa,2,89.0,True,Mixed,8,4.88,4.63,4.75,4.5,4.63,4.75,4.38,0.21,f,1260.0,6
53873036,131594018,Alcúdia,39.86341,3.14447,2017-05-23,199.0,Mid-range,33.166666666666664,Entire home/apt,Entire villa,6,89.0,True,Mixed,5,4.6,4.8,4.8,4.6,5.0,5.0,4.6,0.13,f,1194.0,6
53874309,80839530,Campos,39.40302,3.08571,2016-06-30,285.0,Premium,28.5,Entire home/apt,Entire villa,10,2769.0,True,Global,1,3.0,1.0,5.0,1.0,2.0,4.0,4.0,0.03,f,0.0,0
53874499,177989624,Alcúdia,39.84066,3.15843,2018-03-12,281.0,Premium,35.125,Entire home/apt,Entire villa,8,1.0,False,Local,26,5.0,4.92,4.88,4.92,4.92,4.88,4.88,0.63,f,8430.0,30
53880655,46784258,Alcúdia,39.83759,3.14195,2015-10-17,217.0,Premium,36.166666666666664,Private room,Private room in townhouse,6,7.0,True,Global,1,4.0,5.0,5.0,3.0,3.0,4.0,4.0,0.04,f,0.0,0
53888951,413681150,Alcúdia,39.85992,3.1134,2021-07-18,321.0,Premium,53.5,Entire home/apt,Entire home,6,2.0,False,Local,36,5.0,5.0,5.0,5.0,5.0,5.0,4.94,0.84,t,28248.0,88
53892383,49501915,Pollença,39.87668,3.07047,2015-11-20,172.0,Mid-range,43.0,Entire home/apt,Entire villa,4,211.0,True,Mixed,1,4.0,4.0,4.0,5.0,5.0,5.0,4.0,0.02,f,0.0,0
53895247,41863175,Alcúdia,39.84218597412109,3.134407997131348,2015-08-18,190.0,Mid-range,38.0,Entire home/apt,Entire rental unit,5,85.0,True,Mixed,31,4.94,4.94,4.9,4.94,4.94,4.87,4.68,0.74,f,13680.0,72
53903841,228639797,Pollença,39.88273,3.00893,2018-12-02,234.0,Premium,46.8,Entire home/apt,Entire villa,5,8.0,True,Mixed,88,4.69,4.81,4.64,4.89,4.9,4.74,4.6,2.06,t,39780.0,170
53912786,100507004,Sóller,39.79734,2.69968,2016-10-20,154.0,Mid-range,77.0,Entire home/apt,Entire condo,2,53.0,True,Mixed,8,4.25,4.63,4.38,4.88,4.63,5.0,4.25,0.21,f,0.0,0
53932188,168692752,Pollença,39.888694,3.027194,2018-01-19,10000.0,Ultra Luxury,2500.0,Entire home/apt,Entire villa,4,812.0,True,Global,0,,,,,,,,,f,0.0,0
53932307,168692752,Pollença,39.898662,3.026566,2018-01-19,10000.0,Ultra Luxury,1666.6666666666667,Entire home/apt,Entire villa,6,812.0,True,Global,0,,,,,,,,,f,0.0,0
53932342,168692752,Pollença,39.889399,3.02235,2018-01-19,10000.0,Ultra Luxury,1250.0,Entire home/apt,Entire villa,8,812.0,True,Global,0,,,,,,,,,f,0.0,0
53932420,404383220,Santanyí,39.37576,3.23003,2021-05-30,155.0,Mid-range,38.75,Entire home/apt,Entire rental unit,4,2.0,False,Local,88,4.67,4.8,4.9,4.94,4.85,4.36,4.66,2.08,f,20460.0,132
53932643,168692752,Pollença,39.90566949999999,3.0784763,2018-01-19,10000.0,Ultra Luxury,2000.0,Entire home/apt,Entire rental unit,5,812.0,True,Global,0,,,,,,,,,f,0.0,0
53932690,168692752,Pollença,39.888599,3.03162,2018-01-19,10000.0,Ultra Luxury,1666.6666666666667,Entire home/apt,Entire villa,6,812.0,True,Global,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,f,60000.0,6
53932729,168692752,Pollença,39.900056,3.059778,2018-01-19,10000.0,Ultra Luxury,1666.6666666666667,Entire home/apt,Entire villa,6,812.0,True,Global,0,,,,,,,,,f,0.0,0
53932749,168692752,Pollença,39.90414,3.071889,2018-01-19,10000.0,Ultra Luxury,1666.6666666666667,Entire home/apt,Entire villa,6,812.0,True,Global,1,2.0,2.0,3.0,3.0,3.0,4.0,2.0,0.17,f,60000.0,6
53932789,168692752,Pollença,39.875402,3.0423948,2018-01-19,10000.0,Ultra Luxury,1428.5714285714287,Entire home/apt,Entire villa,7,812.0,True,Global,1,4.0,5.0,5.0,5.0,4.0,5.0,5.0,0.04,f,0.0,0
53932831,168692752,Pollença,39.855472,3.061556,2018-01-19,10000.0,Ultra Luxury,1666.6666666666667,Entire home/apt,Entire villa,6,812.0,True,Global,0,,,,,,,,,f,0.0,0
53932832,168692752,Pollença,39.875402,3.0423948,2018-01-19,10000.0,Ultra Luxury,2500.0,Entire home/apt,Entire villa,4,812.0,True,Global,1,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.06,f,0.0,0
53932843,168692752,Pollença,39.90583656196898,3.03396875826644,2018-01-19,10000.0,Ultra Luxury,1666.6666666666667,Entire home/apt,Entire villa,6,812.0,True,Global,0,,,,,,,,,f,0.0,0
53932937,168692752,Santanyí,39.3355111,3.1409596,2018-01-19,9000.0,Ultra Luxury,2250.0,Entire home/apt,Entire home,4,812.0,True,Global,9,4.78,4.89,4.89,4.67,4.78,5.0,4.89,0.24,f,216000.0,24
53944318,156144596,Alcúdia,39.83269,3.11154,2017-10-25,239.0,Premium,29.875,Entire home/apt,Entire home,8,238.0,True,Mixed,39,4.26,4.31,3.97,4.72,4.49,4.38,4.05,0.95,f,7170.0,30
53945254,49501915,Sa Pobla,39.81146,3.02451,2015-11-20,258.0,Premium,36.857142857142854,Entire home/apt,Entire villa,7,211.0,True,Mixed,3,4.0,4.0,3.67,4.67,4.67,3.67,3.67,0.08,f,0.0,0
53945597,80636743,Artà,39.67513,3.32775,2016-06-29,277.0,Premium,46.166666666666664,Entire home/apt,Entire villa,6,313.0,True,Mixed,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.33,t,1662.0,6
53949191,168692752,Artà,39.6947528,3.3524647,2018-01-19,9015.0,Ultra Luxury,1502.5,Entire home/apt,Entire home,6,812.0,True,Global,10,4.8,4.8,5.0,5.0,5.0,5.0,4.5,0.25,f,270450.0,30
53949214,4985887,Santanyí,39.32192,3.13429,2013-02-06,295.0,Premium,49.166666666666664,Entire home/apt,Entire villa,6,114.0,True,Mixed,11,4.45,4.27,4.45,4.91,4.45,4.64,4.09,0.28,f,5310.0,18
53950670,168692752,Pollença,39.9048093978094,3.03543066263881,2018-01-19,10000.0,Ultra Luxury,833.3333333333334,Entire home/apt,Entire villa,12,812.0,True,Global,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.05,f,0.0,0
53955936,437077560,Alcúdia,39.83242,3.1115,2021-12-22,356.0,Premium,59.333333333333336,Entire home/apt,Entire villa,6,12.0,True,Mixed,3,5.0,5.0,4.67,5.0,5.0,5.0,4.67,0.07,,0.0,0
53961406,313785862,Sa Pobla,39.81446,3.02649,2019-12-02,284.0,Premium,47.333333333333336,Entire home/apt,Entire villa,6,214.0,True,Mixed,5,4.4,4.4,4.8,4.2,4.4,4.4,4.2,0.12,f,1704.0,6
53962482,168692752,Santanyí,39.3616562,3.2099047,2018-01-19,10000.0,Ultra Luxury,833.3333333333334,Entire home/apt,Entire villa,12,812.0,True,Global,9,4.56,4.67,4.78,4.89,4.67,4.44,4.78,0.31,f,120000.0,12
53968229,95987411,Pollença,39.9103,3.07191,2016-09-20,242.0,Premium,40.333333333333336,Entire home/apt,Entire villa,6,215.0,True,Global,6,4.17,4.17,3.0,4.5,4.83,4.5,3.67,0.15,f,0.0,0
